district,date,cases,disease,rainfall_mm,temperature_c
Chikwawa,2024-01-22,329,Cholera,46.14358169810934,15.503664718897298
Chikwawa,2024-01-29,174,Cholera,83.82221203516163,19.97702992132964
Chikwawa,2024-02-05,355,Cholera,93.59632409097199,26.526289985643032
Chikwawa,2024-02-12,143,Cholera,141.58749302163073,16.524306397059508
Chikwawa,2024-02-19,319,Cholera,114.76887019185989,16.797885366093574
Chikwawa,2024-02-26,376,Cholera,183.414843887993,25.070092393165925
Chikwawa,2024-03-04,317,Cholera,232.963360944977,19.725853852373405
Chikwawa,2024-03-11,236,Cholera,74.24881435374972,22.130294468432403
Chikwawa,2024-03-18,297,Cholera,193.07386723805894,19.256672135380896
Chikwawa,2024-03-25,673,Cholera,193.9918784571815,20.498230050776026
Chikwawa,2024-04-01,368,Cholera,169.33990441379487,24.360731812491395
Chikwawa,2024-04-08,389,Cholera,47.43695847008594,23.263252471228896
Chikwawa,2024-04-15,334,Cholera,238.64141321109813,31.68859610546185
Chikwawa,2024-04-22,407,Cholera,107.34119726481492,16.714938163899774
Chikwawa,2024-04-29,176,Cholera,142.41887064986727,33.817001017939035
Chikwawa,2024-05-06,658,Cholera,119.54603614448314,24.3670340040744
Chikwawa,2024-05-13,345,Cholera,91.68999253580185,20.563098825533686
Chikwawa,2024-05-20,84,Cholera,94.40650919482732,28.989696488811976
Chikwawa,2024-05-27,86,Cholera,123.42026266867565,18.486529560301893
Chikwawa,2024-06-03,392,Cholera,87.23318726382561,28.747075483358767
Chikwawa,2024-06-10,310,Cholera,155.93426923898363,21.658755953503682
Chikwawa,2024-06-17,241,Cholera,67.79496034004102,16.650718473185048
Chikwawa,2024-06-24,481,Cholera,50.093786174598975,20.203353408581954
Chikwawa,2024-07-01,176,Cholera,41.02437756514921,21.99048031918808
Chikwawa,2024-07-08,131,Cholera,151.08404667113544,24.520523421189253
Chikwawa,2024-07-15,234,Cholera,156.44082505713047,22.048157715424733
Chikwawa,2024-07-22,89,Cholera,186.1591031835346,25.661830387403022
Chikwawa,2024-07-29,286,Cholera,192.05268375312968,30.985967744690583
Chikwawa,2024-08-05,573,Cholera,216.73477821953455,30.823771277482372
Chikwawa,2024-08-12,448,Cholera,132.33132633563315,19.07041222877035
Chikwawa,2024-08-19,203,Cholera,135.64892001101566,18.829836483927245
Chikwawa,2024-08-26,131,Cholera,38.23642974119676,30.073887941061344
Chikwawa,2024-09-02,256,Cholera,9.758595884950621,16.350231971906762
Chikwawa,2024-09-09,204,Cholera,220.27879383561503,15.908420723329682
Chikwawa,2024-09-16,345,Cholera,10.954077425997106,16.684001965488036
Chikwawa,2024-09-23,144,Cholera,150.44759449749438,16.92018079172762
Chikwawa,2024-09-30,232,Cholera,72.35043143399223,15.467098161571402
Chikwawa,2024-10-07,567,Cholera,71.48014289541804,19.53534636024765
Chikwawa,2024-10-14,377,Cholera,159.70036419036475,26.828872797198496
Chikwawa,2024-10-21,95,Cholera,72.74758215580549,31.60768573935615
Chikwawa,2024-10-28,526,Cholera,144.85920748096348,28.400023571099755
Chikwawa,2024-11-04,520,Cholera,41.80348767131717,33.748560488764355
Chikwawa,2024-11-11,498,Cholera,119.5439288760623,17.287070607613206
Chikwawa,2024-11-18,623,Cholera,110.26174650400733,24.52392806139416
Chikwawa,2024-11-25,320,Cholera,107.34958541446602,15.76241583969139
Chikwawa,2024-12-02,591,Cholera,210.1258800350892,17.05450264580853
Chikwawa,2024-12-09,103,Cholera,192.8537576809514,26.0369804425111
Chikwawa,2024-12-16,595,Cholera,173.93222660650446,26.027686434979397
Chikwawa,2024-12-23,129,Cholera,240.4176226793056,26.861022491785054
Chikwawa,2024-12-30,209,Cholera,196.37195206889893,17.943118194130626
Chikwawa,2025-01-06,204,Cholera,142.58972763251987,22.15284011492593
Chikwawa,2025-01-13,414,Cholera,161.0933550311006,26.189143497913
Chikwawa,2025-01-20,487,Cholera,238.47745579147656,20.27845668580766
Chikwawa,2025-01-27,544,Cholera,57.96706328010326,33.73612138297326
Chikwawa,2025-02-03,70,Cholera,98.71594946219889,28.111287297787747
Chikwawa,2025-02-10,134,Cholera,218.12966296525224,25.297760661562663
Chikwawa,2025-02-17,377,Cholera,27.27205681680045,26.386816528087774
Chikwawa,2025-02-24,514,Cholera,220.0861862504883,32.36268753663468
Chikwawa,2025-03-03,269,Cholera,33.30907826904617,29.145999255685442
Chikwawa,2025-03-10,527,Cholera,33.2490831044695,33.41019559370052
Chikwawa,2025-03-17,360,Cholera,78.77038713850979,29.46128662467165
Chikwawa,2025-03-24,408,Cholera,238.73791993844281,27.47360041670024
Chikwawa,2025-03-31,149,Cholera,160.52273953857593,27.313145690691442
Chikwawa,2025-04-07,173,Cholera,104.0319919187084,22.214438304154733
Chikwawa,2025-04-14,431,Cholera,79.38933389053554,34.34442780393086
Chikwawa,2025-04-21,129,Cholera,236.12855345947708,18.965507544968666
Chikwawa,2025-04-28,518,Cholera,65.8865882583242,17.13860622261283
Chikwawa,2025-05-05,514,Cholera,215.79253670595335,16.30940718758118
Chikwawa,2025-05-12,427,Cholera,204.6749220251198,18.393447928405497
Chikwawa,2025-05-19,131,Cholera,153.83380182030822,34.01202067595783
Chikwawa,2025-05-26,164,Cholera,178.9779177505815,30.691719296812423
Chikwawa,2025-06-02,554,Cholera,29.245690373987664,24.107106185199356
Chikwawa,2025-06-09,152,Cholera,209.86049512159107,17.036157350651703
Chikwawa,2025-06-16,387,Cholera,62.692030084706005,22.503261549784682
Chikwawa,2025-06-23,496,Cholera,169.6646579452029,25.488900839991757
Chikwawa,2025-06-30,309,Cholera,42.61381381655155,33.06029653139697
Chikwawa,2025-07-07,54,Cholera,133.0221122526544,16.55774955027264
Chikwawa,2025-07-14,581,Cholera,55.944821757774406,28.33875037704291
Chikwawa,2025-07-21,677,Cholera,84.77886839757312,20.240686713913803
Chikwawa,2025-07-28,305,Cholera,137.0695078104934,30.975647437123918
Chikwawa,2025-08-04,544,Cholera,6.67712083702493,24.799408464994873
Chikwawa,2025-08-11,536,Cholera,51.873285788338386,23.132370113509353
Chikwawa,2025-08-18,404,Cholera,124.75715938037408,29.496101748176265
Chikwawa,2025-08-25,360,Cholera,217.94403769924125,18.427856126975605
Chikwawa,2025-09-01,103,Cholera,236.22801455561515,22.71869957755515
Chikwawa,2025-09-08,538,Cholera,146.21749592662303,31.347817503535467
Chikwawa,2025-09-15,699,Cholera,82.53985271422826,30.983209614021312
Chikwawa,2025-09-22,97,Cholera,46.45023140611185,21.371214087724844
Chikwawa,2025-09-29,634,Cholera,50.4880331565129,34.6986189465449
Chikwawa,2025-10-06,651,Cholera,212.42950927523822,15.239987348282682
Chikwawa,2025-10-13,421,Cholera,32.65753827875073,26.20662133896845
Chikwawa,2024-01-01,130,Monkeypox,34.40364089006487,19.945988180461597
Chikwawa,2024-01-08,181,Monkeypox,200.97203419876823,26.995052010494213
Chikwawa,2024-01-15,185,Monkeypox,84.04159925783102,30.310518738592165
Chikwawa,2024-01-22,130,Monkeypox,93.25299330576284,24.432603026340946
Chikwawa,2024-01-29,107,Monkeypox,109.38546336683389,25.220737417132682
Chikwawa,2024-02-05,73,Monkeypox,187.2684614710997,25.770914517533797
Chikwawa,2024-02-12,78,Monkeypox,236.85790956169353,18.699014922281165
Chikwawa,2024-02-19,66,Monkeypox,44.7555723953558,24.71548410762789
Chikwawa,2024-02-26,60,Monkeypox,79.30757441698499,21.955195671840922
Chikwawa,2024-03-04,124,Monkeypox,211.36696627665856,16.900071429507385
Chikwawa,2024-03-11,46,Monkeypox,88.61057480032808,20.61590513337883
Chikwawa,2024-03-18,30,Monkeypox,61.19201888281756,32.23894282906516
Chikwawa,2024-03-25,151,Monkeypox,155.32538753964224,21.55758815306415
Chikwawa,2024-04-01,116,Monkeypox,222.7027731512591,19.73903837026076
Chikwawa,2024-04-08,197,Monkeypox,236.72470659631526,29.636060672252338
Chikwawa,2024-04-15,81,Monkeypox,66.9875842927025,15.396703849787887
Chikwawa,2024-04-22,10,Monkeypox,25.651773611590322,29.140697639067206
Chikwawa,2024-04-29,177,Monkeypox,38.398841723676746,19.44230903115248
Chikwawa,2024-05-06,107,Monkeypox,60.84999461636878,17.601432135066467
Chikwawa,2024-05-13,168,Monkeypox,73.87359627891286,22.492288657380847
Chikwawa,2024-05-20,167,Monkeypox,111.87013294022135,15.002752104933165
Chikwawa,2024-05-27,61,Monkeypox,138.22411968896432,18.152797119416515
Chikwawa,2024-06-03,140,Monkeypox,171.66938815493683,29.694934513812502
Chikwawa,2024-06-10,76,Monkeypox,64.47562211879278,16.59519450706918
Chikwawa,2024-06-17,64,Monkeypox,7.234072218483462,19.83459916799515
Chikwawa,2024-06-24,47,Monkeypox,186.61557495503712,26.210235134229514
Chikwawa,2024-07-01,62,Monkeypox,64.012282212742,26.733010444133928
Chikwawa,2024-07-08,158,Monkeypox,114.00942485991833,17.981446437173524
Chikwawa,2024-07-15,182,Monkeypox,58.61713369287863,15.08741232521773
Chikwawa,2024-07-22,137,Monkeypox,229.19280161694468,28.046969751021447
Chikwawa,2024-07-29,45,Monkeypox,189.6617318685093,25.094435425652563
Chikwawa,2024-08-05,128,Monkeypox,137.4556893010687,25.41620204747018
Chikwawa,2024-08-12,163,Monkeypox,196.5220996683206,20.637224777647234
Chikwawa,2024-08-19,24,Monkeypox,64.70424117450241,25.295020404097492
Chikwawa,2024-08-26,72,Monkeypox,144.9465079338309,28.770770831797016
Chikwawa,2024-09-02,113,Monkeypox,126.02092634766419,20.531661718557196
Chikwawa,2024-09-09,77,Monkeypox,155.62054781420505,18.782927728329753
Chikwawa,2024-09-16,35,Monkeypox,17.678099313158306,23.83668885087638
Chikwawa,2024-09-23,45,Monkeypox,20.619411030635803,18.54484358004471
Chikwawa,2024-09-30,34,Monkeypox,18.015013724119733,26.765539905053934
Chikwawa,2024-10-07,165,Monkeypox,48.51166760249204,19.251572549434737
Chikwawa,2024-10-14,69,Monkeypox,190.93651604284327,30.97568770813721
Chikwawa,2024-10-21,103,Monkeypox,55.22028974023477,25.535698889207527
Chikwawa,2024-10-28,71,Monkeypox,149.51007617741845,32.03432134152324
Chikwawa,2024-11-04,96,Monkeypox,148.54441486555874,26.347839347014315
Chikwawa,2024-11-11,56,Monkeypox,184.10659350642496,19.011750072016014
Chikwawa,2024-11-18,11,Monkeypox,77.50112994782518,29.414369998647537
Chikwawa,2024-11-25,46,Monkeypox,166.0167051696071,30.861846807513636
Chikwawa,2024-12-02,67,Monkeypox,196.7249551469045,26.84493758498568
Chikwawa,2024-12-09,129,Monkeypox,85.38830603190345,26.78265236510171
Chikwawa,2024-12-16,146,Monkeypox,69.66000117431703,31.58153574863609
Chikwawa,2024-12-23,32,Monkeypox,187.1240814560388,28.121819345532238
Chikwawa,2024-12-30,112,Monkeypox,80.87506870989917,29.223359639635426
Chikwawa,2025-01-06,126,Monkeypox,182.01284582964468,27.185320056984686
Chikwawa,2025-01-13,164,Monkeypox,194.08005505439058,31.42052125177547
Chikwawa,2025-01-20,55,Monkeypox,74.01070586733621,27.85313268128675
Chikwawa,2025-01-27,144,Monkeypox,143.90099617713705,19.176795356276177
Chikwawa,2025-02-03,184,Monkeypox,44.63959969066136,33.83445192173336
Chikwawa,2025-02-10,185,Monkeypox,22.712073032566504,26.633321616966413
Chikwawa,2025-02-17,172,Monkeypox,240.55422150539397,23.898758847346024
Chikwawa,2025-02-24,62,Monkeypox,239.46097591436603,20.766324506697423
Chikwawa,2025-03-03,23,Monkeypox,122.24184007570562,23.6167584465773
Chikwawa,2025-03-10,142,Monkeypox,78.7790539564576,31.196650340279586
Chikwawa,2025-03-17,193,Monkeypox,128.22693082073346,16.606802120168776
Chikwawa,2025-03-24,197,Monkeypox,3.5189215016065702,34.27266633880324
Chikwawa,2025-03-31,86,Monkeypox,1.819277211464937,34.83204392696561
Chikwawa,2025-04-07,110,Monkeypox,40.26986152176651,29.471622386167937
Chikwawa,2025-04-14,137,Monkeypox,54.3224926018066,25.249883017440528
Chikwawa,2025-04-21,152,Monkeypox,224.5725906260619,16.033747917721023
Chikwawa,2025-04-28,99,Monkeypox,82.10475985084634,27.248526515388505
Chikwawa,2025-05-05,88,Monkeypox,169.8894672033362,15.205291072621517
Chikwawa,2025-05-12,90,Monkeypox,191.11252244903412,19.417602805098078
Chikwawa,2025-05-19,135,Monkeypox,219.72143492449115,18.36877431150892
Chikwawa,2025-05-26,132,Monkeypox,240.76941921488785,32.868580216278666
Chikwawa,2025-06-02,99,Monkeypox,135.8084352205335,25.45180928455207
Chikwawa,2025-06-09,101,Monkeypox,176.60837339611277,27.617222493203855
Chikwawa,2025-06-16,160,Monkeypox,191.85285931666897,30.821915175592494
Chikwawa,2025-06-23,182,Monkeypox,26.63516618587461,18.105968128754807
Chikwawa,2025-06-30,68,Monkeypox,196.11865459114867,30.616763287824824
Chikwawa,2025-07-07,101,Monkeypox,229.55532785863733,22.254957610977186
Chikwawa,2025-07-14,154,Monkeypox,239.73423983811136,34.01758861217734
Chikwawa,2025-07-21,153,Monkeypox,162.3238276138589,25.163467730601667
Chikwawa,2025-07-28,36,Monkeypox,69.70789266609603,24.09091857388968
Chikwawa,2025-08-04,90,Monkeypox,74.09548941749603,27.573282304510972
Chikwawa,2025-08-11,186,Monkeypox,178.9628603606928,19.556827416258606
Chikwawa,2025-08-18,100,Monkeypox,162.77619408214775,19.53040145866006
Chikwawa,2025-08-25,74,Monkeypox,111.33078375355734,27.58873223020278
Chikwawa,2025-09-01,38,Monkeypox,188.42862512631058,31.893552897536782
Chikwawa,2025-09-08,85,Monkeypox,118.52559789026665,30.21327482096857
Chikwawa,2025-09-15,104,Monkeypox,162.61968224187447,28.18121451253628
Chikwawa,2025-09-22,23,Monkeypox,164.7732866352751,24.410071610163705
Chikwawa,2025-09-29,27,Monkeypox,14.447670704407361,27.65729751613366
Chikwawa,2025-10-06,77,Monkeypox,71.84809428035041,31.120062659795504
Chikwawa,2025-10-13,152,Monkeypox,191.10277027354113,15.428901262741563
Chiradzulu,2024-01-01,136,Malaria,104.49058026437169,33.41915143830188
Chiradzulu,2024-01-08,619,Malaria,200.0734783205023,30.411916017303284
Chiradzulu,2024-01-15,816,Malaria,122.98126698784733,28.97773766919313
Chiradzulu,2024-01-22,1024,Malaria,148.62002617649082,32.70405328316943
Chiradzulu,2024-01-29,148,Malaria,38.08986247735868,31.549612594792794
Chiradzulu,2024-02-05,1189,Malaria,168.48600302012667,19.24172880742006
Chiradzulu,2024-02-12,107,Malaria,50.003759284519276,26.861058079265906
Chiradzulu,2024-02-19,360,Malaria,80.6912981136646,25.310789478458258
Chiradzulu,2024-02-26,392,Malaria,34.59406162231007,21.129278589087022
Chiradzulu,2024-03-04,729,Malaria,42.12110502927968,21.44171167148792
Chiradzulu,2024-03-11,1239,Malaria,40.15152149381038,24.59703324329064
Chiradzulu,2024-03-18,918,Malaria,58.00191776798969,32.27836228612867
Chiradzulu,2024-03-25,1326,Malaria,24.006561784557235,19.697019385352988
Chiradzulu,2024-04-01,682,Malaria,245.2269729249755,21.407941418181714
Chiradzulu,2024-04-08,913,Malaria,116.60060074609305,23.095937398917798
Chiradzulu,2024-04-15,554,Malaria,14.73592252780892,31.72283240890309
Chiradzulu,2024-04-22,1009,Malaria,145.87897153601466,34.473772863607834
Chiradzulu,2024-04-29,339,Malaria,224.46793140198633,28.207361648153455
Chiradzulu,2024-05-06,745,Malaria,188.8581904920356,28.334319135947943
Chiradzulu,2024-05-13,981,Malaria,182.84816819675117,27.13663075643033
Chiradzulu,2024-05-20,378,Malaria,208.34207192739004,17.80679027116183
Chiradzulu,2024-05-27,450,Malaria,44.056603368771015,20.436982169008047
Chiradzulu,2024-06-03,197,Malaria,74.19608221997306,29.37894720484789
Chiradzulu,2024-06-10,1427,Malaria,115.57393996701568,19.628363714713856
Chiradzulu,2024-06-17,339,Malaria,63.927348032071976,32.00433123967095
Chiradzulu,2024-06-24,1452,Malaria,75.60673115230873,24.397369456612303
Chiradzulu,2024-07-01,1183,Malaria,209.12461024025097,18.048515302495098
Chiradzulu,2024-07-08,468,Malaria,188.1908821006267,24.299724943973814
Chiradzulu,2024-07-15,745,Malaria,79.67366812672077,24.445914096738107
Chiradzulu,2024-07-22,163,Malaria,70.5722263106211,33.167432247394586
Chiradzulu,2024-07-29,445,Malaria,90.55711508787518,29.842863588827356
Chiradzulu,2024-08-05,228,Malaria,68.17413695954208,22.636665590982904
Chiradzulu,2024-08-12,468,Malaria,136.28886335679897,22.86090382561963
Chiradzulu,2024-08-19,147,Malaria,76.96340040287447,15.942433824741094
Chiradzulu,2024-08-26,612,Malaria,241.90973795264853,29.458800115602905
Chiradzulu,2024-09-02,445,Malaria,57.11432447001377,34.93173835768688
Chiradzulu,2024-09-09,1364,Malaria,243.53731534035663,34.45716118068225
Chiradzulu,2024-09-16,1475,Malaria,6.096429986423929,17.947135859764977
Chiradzulu,2024-09-23,794,Malaria,160.43132081490194,30.784182388825325
Chiradzulu,2024-09-30,1153,Malaria,65.66486529122609,21.76822240231686
Chiradzulu,2024-10-07,579,Malaria,110.04235887921693,32.409489140220145
Chiradzulu,2024-10-14,831,Malaria,61.307225053274045,18.086432674668934
Chiradzulu,2024-10-21,929,Malaria,62.780206687572225,30.968875710642465
Chiradzulu,2024-10-28,993,Malaria,64.24382686403408,34.165452647967285
Chiradzulu,2024-11-04,227,Malaria,202.2908091361278,32.06723390526085
Chiradzulu,2024-11-11,157,Malaria,53.43374089717626,27.75503749636902
Chiradzulu,2024-11-18,548,Malaria,219.5217154498012,15.77036011997189
Chiradzulu,2024-11-25,132,Malaria,148.8265241928602,24.38752032332649
Chiradzulu,2024-12-02,990,Malaria,69.56728139835802,25.012709858530933
Chiradzulu,2024-12-09,1464,Malaria,219.81806270156585,29.95879852877671
Chiradzulu,2024-12-16,751,Malaria,157.91891648117928,25.306268718360325
Chiradzulu,2024-12-23,897,Malaria,18.173754565875083,32.23129939256704
Chiradzulu,2024-12-30,1060,Malaria,224.68022493321942,16.762854903984223
Chiradzulu,2025-01-06,430,Malaria,197.54883672885035,34.32041873046366
Chiradzulu,2025-01-13,742,Malaria,58.30997456291484,16.346129326480963
Chiradzulu,2025-01-20,1402,Malaria,94.62592289805433,24.43273754728213
Chiradzulu,2025-01-27,868,Malaria,207.4374534893176,27.39132520630617
Chiradzulu,2025-02-03,807,Malaria,169.94212914543243,17.54453306101599
Chiradzulu,2025-02-10,279,Malaria,38.76665758088893,28.916891214324906
Chiradzulu,2025-02-17,1359,Malaria,151.80867111240315,22.513924512773123
Chiradzulu,2025-02-24,1166,Malaria,176.8522093084589,30.10553564178553
Chiradzulu,2025-03-03,1129,Malaria,77.33923009775573,27.25746368050416
Chiradzulu,2025-03-10,1398,Malaria,135.61244463080715,17.393988869098063
Chiradzulu,2025-03-17,996,Malaria,87.69665397837295,34.58751545410925
Chiradzulu,2025-03-24,1298,Malaria,231.87900349238762,33.08900680876282
Chiradzulu,2025-03-31,324,Malaria,128.20089819683773,20.61756363124756
Chiradzulu,2025-04-07,1322,Malaria,5.043978817525496,32.17313309943185
Chiradzulu,2025-04-14,1052,Malaria,60.43790483914613,23.23986014570167
Chiradzulu,2025-04-21,563,Malaria,142.9019517269248,32.52541331624085
Chiradzulu,2025-04-28,539,Malaria,230.41123931065908,25.749813531400985
Chiradzulu,2025-05-05,438,Malaria,224.93334841398962,19.641247370385045
Chiradzulu,2025-05-12,520,Malaria,143.93122254655026,20.43107654175271
Chiradzulu,2025-05-19,1010,Malaria,82.82710253113746,17.744571666236144
Chiradzulu,2025-05-26,976,Malaria,166.73967022324916,33.649676633212664
Chiradzulu,2025-06-02,501,Malaria,16.07052344231652,23.12977403492654
Chiradzulu,2025-06-09,1468,Malaria,161.46343552351468,15.441280066763065
Chiradzulu,2025-06-16,1153,Malaria,144.91166664516746,16.483318374828496
Chiradzulu,2025-06-23,196,Malaria,214.39084007409525,15.592437352613576
Chiradzulu,2025-06-30,1014,Malaria,200.61052283127492,16.71186082989804
Chiradzulu,2025-07-07,944,Malaria,229.45374900442332,28.19880098031725
Chiradzulu,2025-07-14,668,Malaria,48.7330910056391,26.46116194357978
Chiradzulu,2025-07-21,1359,Malaria,67.97122391645894,32.9235757915518
Chiradzulu,2025-07-28,621,Malaria,184.6647424029153,20.10469273802861
Chiradzulu,2025-08-04,1124,Malaria,160.66441174141406,23.337596573489492
Chiradzulu,2025-08-11,408,Malaria,219.94454588481392,15.29728424176448
Chiradzulu,2025-08-18,857,Malaria,152.46024899388777,33.53193743538277
Chiradzulu,2025-08-25,397,Malaria,1.6297453112584792,16.622921896726968
Chiradzulu,2025-09-01,1219,Malaria,63.97172023817113,15.853552020215835
Chiradzulu,2025-09-08,1293,Malaria,40.356302792762946,24.0651007858446
Chiradzulu,2025-09-15,503,Malaria,192.74521556301062,31.417644188369614
Chiradzulu,2025-09-22,747,Malaria,225.0823534294108,20.136824586298694
Chiradzulu,2025-09-29,760,Malaria,97.80152516987545,24.275696362620735
Chiradzulu,2025-10-06,820,Malaria,50.032842771683626,30.004462011728283
Chiradzulu,2025-10-13,139,Malaria,171.36365022663577,28.22694795170539
Chiradzulu,2024-01-01,585,Cholera,139.91299917166157,25.4817562945249
Chiradzulu,2024-01-08,644,Cholera,131.47926547566075,16.58039135931085
Chiradzulu,2024-01-15,532,Cholera,140.8261955249594,33.84630426647729
Chiradzulu,2024-01-22,475,Cholera,162.37178711336486,34.679052244983474
Chiradzulu,2024-01-29,670,Cholera,249.90189696325777,18.83166171465636
Chiradzulu,2024-02-05,330,Cholera,126.09851081911982,34.329945600632044
Chiradzulu,2024-02-12,529,Cholera,181.55967582565847,23.3435931612558
Chiradzulu,2024-02-19,317,Cholera,121.7098694747251,31.506829438226756
Chiradzulu,2024-02-26,674,Cholera,230.74946787512056,32.3716860471268
Chiradzulu,2024-03-04,96,Cholera,148.77889894166674,15.40047748759073
Chiradzulu,2024-03-11,384,Cholera,237.89522778346026,20.190375357982067
Chiradzulu,2024-03-18,566,Cholera,36.99335661708816,22.815699848361536
Chiradzulu,2024-03-25,683,Cholera,47.017836324777434,22.837777358140336
Chiradzulu,2024-04-01,320,Cholera,120.11931094397657,16.496335512170283
Chiradzulu,2024-04-08,630,Cholera,63.57300850219335,24.53475546817162
Chiradzulu,2024-04-15,504,Cholera,126.78989700954877,22.110561843228275
Chiradzulu,2024-04-22,452,Cholera,85.08833597297186,33.35397689077676
Chiradzulu,2024-04-29,78,Cholera,91.15920777014186,31.883322585528127
Chiradzulu,2024-05-06,263,Cholera,49.23724064844184,31.745105799194484
Chiradzulu,2024-05-13,75,Cholera,5.175110070579386,26.12762348632011
Chiradzulu,2024-05-20,389,Cholera,122.68593306670591,23.067075926529515
Chiradzulu,2024-05-27,515,Cholera,45.653310300833056,19.209736939919452
Chiradzulu,2024-06-03,577,Cholera,33.35026493806318,18.418430287584503
Chiradzulu,2024-06-10,479,Cholera,62.92983393545096,22.04768175954786
Chiradzulu,2024-06-17,568,Cholera,120.80564452051273,16.875485823759355
Chiradzulu,2024-06-24,97,Cholera,141.87971497659137,25.0223894401905
Chiradzulu,2024-07-01,620,Cholera,206.13449189641676,23.022488970172965
Chiradzulu,2024-07-08,683,Cholera,102.43296441443437,27.73884712761157
Chiradzulu,2024-07-15,265,Cholera,242.23598058139288,24.33398056480726
Chiradzulu,2024-07-22,320,Cholera,114.11833587699827,27.432202607298954
Chiradzulu,2024-07-29,683,Cholera,220.73184737731617,27.117262218395563
Chiradzulu,2024-08-05,151,Cholera,9.900347184878338,30.802048207124717
Chiradzulu,2024-08-12,158,Cholera,141.0671383207292,33.56873432859041
Chiradzulu,2024-08-19,618,Cholera,65.09571952676276,28.973066110003295
Chiradzulu,2024-08-26,569,Cholera,81.30537559790851,27.199955902384723
Chiradzulu,2024-09-02,118,Cholera,187.84815394413684,27.330089060712226
Chiradzulu,2024-09-09,172,Cholera,179.32672684858525,23.274462104433447
Chiradzulu,2024-09-16,540,Cholera,104.88940493634777,15.151096969910803
Chiradzulu,2024-09-23,554,Cholera,175.59983048934293,18.559428825556164
Chiradzulu,2024-09-30,658,Cholera,119.50225769892478,30.333595602843104
Chiradzulu,2024-10-07,630,Cholera,76.17742584165393,20.8937730573488
Chiradzulu,2024-10-14,222,Cholera,91.54194469611716,30.514587316795662
Chiradzulu,2024-10-21,150,Cholera,89.51100936014564,17.75782427419409
Chiradzulu,2024-10-28,535,Cholera,51.18903098196046,23.724676683943876
Chiradzulu,2024-11-04,599,Cholera,135.97127409762493,26.42388385793499
Chiradzulu,2024-11-11,463,Cholera,33.10617526910983,18.642232578369672
Chiradzulu,2024-11-18,155,Cholera,2.216004441810082,24.964425987976252
Chiradzulu,2024-11-25,660,Cholera,166.13883971029406,20.766375196050586
Chiradzulu,2024-12-02,395,Cholera,136.46512070403398,22.35856852559668
Chiradzulu,2024-12-09,569,Cholera,65.39639875663664,33.24150984021546
Chiradzulu,2024-12-16,475,Cholera,210.56091961133646,31.08801871655915
Chiradzulu,2024-12-23,657,Cholera,176.2673420572048,17.767448975667506
Chiradzulu,2024-12-30,426,Cholera,159.03556583078924,30.49361588253408
Chiradzulu,2025-01-06,294,Cholera,175.64999362509272,29.357735777909504
Chiradzulu,2025-01-13,649,Cholera,195.75090927463359,31.526115004454603
Chiradzulu,2025-01-20,664,Cholera,186.36408713666154,23.34232314965134
Chiradzulu,2025-01-27,75,Cholera,25.988316102947245,23.61050384609001
Chiradzulu,2025-02-03,365,Cholera,37.03005291403222,17.604403472849857
Chiradzulu,2025-02-10,636,Cholera,88.37985141796356,19.55030780530737
Chiradzulu,2025-02-17,546,Cholera,58.15269709470916,34.45824044466919
Chiradzulu,2025-02-24,78,Cholera,238.01570413206713,17.142606934553655
Chiradzulu,2025-03-03,440,Cholera,219.82363894066535,31.975415671499533
Chiradzulu,2025-03-10,668,Cholera,165.01703229204463,31.406416622986143
Chiradzulu,2025-03-17,454,Cholera,161.82700952285072,33.341373954391166
Chiradzulu,2025-03-24,308,Cholera,170.31119294353954,16.427546169258274
Chiradzulu,2025-03-31,330,Cholera,157.4845613246407,26.393716610467948
Chiradzulu,2025-04-07,226,Cholera,55.52018758694924,34.886871553524095
Chiradzulu,2025-04-14,482,Cholera,147.9726344175662,22.12644112807551
Chiradzulu,2025-04-21,262,Cholera,64.80412479487401,21.822997683061935
Chiradzulu,2025-04-28,276,Cholera,197.37962186399187,27.322539014896133
Chiradzulu,2025-05-05,427,Cholera,81.3851730483666,29.450361512693355
Chiradzulu,2025-05-12,136,Cholera,196.21902262926304,32.91364675674237
Chiradzulu,2025-05-19,667,Cholera,226.62221901031634,15.527070712564825
Chiradzulu,2025-05-26,633,Cholera,238.18415685757338,24.634517709004093
Chiradzulu,2025-06-02,214,Cholera,164.11424367622757,19.80024452878567
Chiradzulu,2025-06-09,345,Cholera,175.47814417753943,27.837708962541043
Chiradzulu,2025-06-16,179,Cholera,245.00599119430308,27.66781658745902
Chiradzulu,2025-06-23,618,Cholera,156.93097396546523,29.48754493274913
Chiradzulu,2025-06-30,181,Cholera,100.7546391910907,33.46341407045064
Chiradzulu,2025-07-07,378,Cholera,123.31113853352521,17.079899170257708
Chiradzulu,2025-07-14,292,Cholera,180.84871045461682,24.66603616618227
Chiradzulu,2025-07-21,526,Cholera,4.203030037320643,21.28080511298337
Chiradzulu,2025-07-28,322,Cholera,136.76901469160717,15.223125115109124
Chiradzulu,2025-08-04,346,Cholera,146.2288824037839,26.70561960329126
Chiradzulu,2025-08-11,672,Cholera,206.9744588850306,33.921786608815495
Chiradzulu,2025-08-18,672,Cholera,128.10671310458883,19.28703631925292
Chiradzulu,2025-08-25,673,Cholera,135.4338452431897,29.721844348791482
Chiradzulu,2025-09-01,293,Cholera,65.09625008487832,34.583231746672595
